"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 성동구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"324","서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","84.5100","202410","30","207,000","103","14","개인","개인","2016","매봉길 50","-","중개거래","서울 성동구","25.01.14"
"325","서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","84.5100","202410","30","207,000","-","14","개인","개인","2016","매봉길 50","20241121","중개거래","서울 성동구","-"
"326","서울특별시 성동구 옥수동","428","0428","0000","극동","148.2300","202410","30","166,000","2","8","개인","개인","1986","독서당로 191","-","중개거래","서울 성동구","24.12.19"
"327","서울특별시 성동구 금호동1가","1500","1500","0000","금호삼성래미안","84.4500","202410","30","120,000","204","2","개인","개인","2001","독서당로 343","-","중개거래","서울 성동구","25.02.14"
"328","서울특별시 성동구 마장동","784","0784","0000","세림","72.8400","202410","30","90,000","1","12","개인","개인","1986","마장로42길 16","-","중개거래","서울 성동구","25.02.18"
"329","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","59.9900","202410","30","139,000","109","10","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","25.05.09"
"330","서울특별시 성동구 도선동","69","0069","0000","삼성쉐르빌","84.9900","202410","30","97,500","103","7","개인","개인","2006","무학로6길 50","-","중개거래","서울 성동구","24.12.02"
"331","서울특별시 성동구 금호동1가","1818","1818","0000","신금호두산위브","84.3300","202410","29","105,000","103","6","개인","개인","2006","행당로 27","-","중개거래","서울 성동구","25.01.15"
"332","서울특별시 성동구 상왕십리동","12-47","0012","0047","센트럴큐브","24.7600","202410","29","30,000","-","16","개인","개인","2019","난계로24길 19","-","중개거래","서울 성동구","24.12.06"
"333","서울특별시 성동구 옥수동","428","0428","0000","극동","142.2600","202410","29","165,000","4","11","개인","개인","1986","독서당로 191","-","중개거래","서울 성동구","25.02.07"
"334","서울특별시 성동구 성수동1가","718","0718","0000","트리마제","152.1556","202410","28","570,000","102","4","개인","개인","2017","왕십리로 16","-","중개거래","서울 강남구, 서울 용산구","25.02.27"
"335","서울특별시 성동구 마장동","834","0834","0000","삼성홈타운","18.0600","202410","28","19,800","삼성홈타운","2","개인","개인","2015","마조로15길 23","-","중개거래","서울 성동구","24.11.15"
"336","서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","114.9280","202410","28","132,500","106","10","개인","개인","2004","난계로 84","-","중개거래","서울 성동구","24.12.12"
"337","서울특별시 성동구 하왕십리동","1052","1052","0000","금호베스트빌","84.9700","202410","28","95,500","107","4","개인","개인","2001","난계로 114-31","-","중개거래","서울 성동구, 서울 중구","25.01.24"
"338","서울특별시 성동구 성수동1가","718","0718","0000","트리마제","35.4442","202410","28","189,000","104","18","법인","개인","2017","왕십리로 16","-","중개거래","서울 성동구","25.06.04"
"339","서울특별시 성동구 성수동1가","715","0715","0000","중앙하이츠빌","84.9673","202410","28","180,000","103","19","개인","개인","2003","상원길 47","-","직거래","-","25.01.09"
"340","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.9300","202410","26","151,000","130","21","개인","개인","2016","왕십리로 410","-","중개거래","서울 성동구","25.01.31"
"341","서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","59.9100","202410","26","176,000","110","11","개인","개인","2016","매봉길 50","-","중개거래","서울 성동구","25.01.23"
"342","서울특별시 성동구 옥수동","428","0428","0000","극동","57.7800","202410","26","109,500","-","14","개인","개인","1986","독서당로 191","20241224","중개거래","서울 성동구","-"
"343","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.9600","202410","26","177,250","108","12","개인","개인","2016","왕십리로 410","-","중개거래","서울 성동구","24.12.09"
"344","서울특별시 성동구 하왕십리동","990","0990","0000","한신무학","75.2000","202410","26","90,000","1","10","개인","개인","1989","왕십리로31나길 22","-","중개거래","서울 성동구","25.03.31"
"345","서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.7100","202410","26","145,000","106","18","개인","개인","2000","행당로 82","-","중개거래","서울 성동구","25.02.07"
"346","서울특별시 성동구 도선동","69","0069","0000","삼성쉐르빌","71.3400","202410","26","88,000","103","8","개인","개인","2006","무학로6길 50","-","중개거래","서울 성동구","25.02.07"
"347","서울특별시 성동구 성수동2가","442","0442","0000","한신한강","59.9500","202410","26","210,000","101","11","개인","개인","2000","성수이로 3","-","중개거래","서울 성동구","25.02.05"
"348","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","59.2500","202410","26","169,500","-","19","개인","개인","2012","매봉길 15","20250312","중개거래","서울 성동구","-"
"349","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","59.2500","202410","26","169,500","107","19","개인","개인","2012","매봉길 15","-","중개거래","서울 성동구","25.03.31"
"350","서울특별시 성동구 옥수동","528-1","0528","0001","옥수파크힐스117동~125동","59.9100","202410","26","167,500","121","5","개인","개인","2016","매봉길 50","-","중개거래","서울 강동구, 서울 성동구","24.12.06"
"351","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","84.9800","202410","26","159,000","104","7","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","25.02.28"
"352","서울특별시 성동구 옥수동","528-1","0528","0001","옥수파크힐스117동~125동","59.7800","202410","26","173,000","122","16","개인","개인","2016","매봉길 50","-","중개거래","서울 성동구","25.02.20"
"353","서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.9600","202410","26","173,000","101","16","개인","개인","2015","무학로 33","-","중개거래","서울 성동구","24.12.20"
"354","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.9300","202410","26","151,000","-","21","개인","개인","2016","왕십리로 410","20241114","중개거래","서울 성동구","-"
"355","서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","59.9360","202410","26","102,800","108","6","개인","개인","2004","난계로 84","-","중개거래","서울 서초구, 서울 성동구","25.01.17"
"356","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","40.9400","202410","26","94,000","129","28","개인","개인","2016","왕십리로 410","-","중개거래","서울 성동구","25.01.20"
"357","서울특별시 성동구 금호동2가","1","0001","0000","신금호파크자이","84.9800","202410","25","167,500","102","2","개인","개인","2016","금호로 173","-","중개거래","서울 성동구","24.11.01"
"358","서울특별시 성동구 금호동3가","1662","1662","0000","금호한신","59.9900","202410","25","103,000","102","10","개인","개인","2005","금호산길 27","-","중개거래","서울 성동구","24.12.10"
"359","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.9600","202410","25","180,000","122","9","개인","법인","2016","왕십리로 410","-","중개거래","서울 성동구, 서울 영등포구","25.01.15"
"360","서울특별시 성동구 마장동","820","0820","0000","왕십리금호어울림","84.9700","202410","25","134,500","101","20","개인","개인","2006","마조로 57","-","중개거래","서울 성동구","25.01.22"
"361","서울특별시 성동구 행당동","346","0346","0000","행당한진타운","114.6200","202410","24","148,000","119","15","개인","개인","2000","행당로 82","-","중개거래","서울 성동구","25.02.17"
"362","서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","84.4200","202410","24","159,000","105","18","개인","개인","2001","고산자로 160","-","중개거래","서울 성동구","25.02.10"
"363","서울특별시 성동구 금호동2가","1","0001","0000","신금호파크자이","59.9800","202410","24","154,000","108","14","개인","개인","2016","금호로 173","-","중개거래","서울 성동구","25.01.16"
"364","서울특별시 성동구 금호동3가","1662","1662","0000","금호한신","84.4900","202410","24","125,000","103","10","개인","개인","2005","금호산길 27","-","중개거래","서울 성동구","25.01.13"
"365","서울특별시 성동구 옥수동","220-1","0220","0001","한남하이츠","149.3900","202410","24","273,000","3","12","개인","개인","1982","독서당로 156","-","중개거래","서울 성동구","25.02.17"
"366","서울특별시 성동구 금호동4가","1553","1553","0000","힐스테이트서울숲리버","84.9200","202410","24","185,000","112","8","개인","개인","2018","독서당로 344","-","중개거래","서울 성동구","24.10.29"
"367","서울특별시 성동구 옥수동","220-1","0220","0001","한남하이츠","149.3900","202410","24","271,000","3","9","개인","개인","1982","독서당로 156","-","중개거래","서울 성동구","24.12.10"
"368","서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.9600","202410","23","109,000","104","8","개인","개인","2000","행당로 82","-","중개거래","서울 성동구","25.02.06"
"369","서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.9600","202410","23","115,900","109","24","개인","개인","2000","행당로 82","-","중개거래","서울 성동구","25.03.04"
"370","서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.9600","202410","23","174,000","103","21","개인","개인","2015","무학로 33","-","중개거래","서울 성동구","25.03.04"
"371","서울특별시 성동구 옥수동","4","0004","0000","현대","84.9000","202410","23","149,000","106","1","개인","개인","1990","독서당로40길 25","-","중개거래","서울 성동구","25.02.14"
"372","서울특별시 성동구 하왕십리동","1050","1050","0000","한진해모로","112.2600","202410","23","110,000","101","12","개인","개인","2001","왕십리로31길 20","-","중개거래","서울 성동구","24.12.17"
"373","서울특별시 성동구 홍익동","119-1","0119","0001","홍익한신","68.0300","202410","22","60,000","-","3","개인","개인","1975","마장로 219","20241104","중개거래","서울 성동구","-"
"374","서울특별시 성동구 홍익동","119-1","0119","0001","홍익한신","68.0300","202410","22","59,900","-","3","개인","개인","1975","마장로 219","20241107","중개거래","서울 성동구","-"
"375","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","114.3200","202410","22","182,000","105","3","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","25.02.28"
"376","서울특별시 성동구 하왕십리동","1052","1052","0000","금호베스트빌","59.7900","202410","22","78,000","102","10","개인","개인","2001","난계로 114-31","-","중개거래","서울 성동구","24.12.20"
"377","서울특별시 성동구 응봉동","275","0275","0000","신동아","59.9700","202410","21","79,200","1","3","개인","개인","1996","독서당로 375","-","중개거래","서울 성동구","25.01.24"
"378","서울특별시 성동구 성수동2가","834","0834","0000","현대I-PARK","116.2200","202410","21","177,000","102","4","개인","개인","2003","성수이로 137","-","중개거래","서울 성동구","24.12.23"
"379","서울특별시 성동구 금호동3가","700","0700","0000","금호자이2차","84.9796","202410","21","142,000","103","17","개인","개인","2012","금호산8길 14","-","중개거래","서울 광진구, 서울 성동구","24.12.30"
"380","서울특별시 성동구 옥수동","220-1","0220","0001","한남하이츠","177.1600","202410","21","380,000","2","10","개인","개인","1982","독서당로 156","-","중개거래","서울 성동구","24.11.14"
"381","서울특별시 성동구 금호동4가","800","0800","0000","대우","114.7100","202410","21","189,000","114","13","개인","개인","2001","독서당로 272","-","중개거래","서울 강남구","24.11.21"
"382","서울특별시 성동구 응봉동","97","0097","0000","대림(2차)","84.5300","202410","21","109,800","101","4","개인","개인","1989","독서당로 431","-","중개거래","서울 성동구","25.01.17"
"383","서울특별시 성동구 성수동1가","718","0718","0000","트리마제","136.5606","202410","20","590,000","101","5","개인","법인","2017","왕십리로 16","-","중개거래","서울 성동구","25.01.24"
"384","서울특별시 성동구 금호동4가","1550","1550","0000","브라운스톤2차","84.9800","202410","20","143,000","201","13","개인","개인","2010","동호로 93","-","중개거래","경기 수원시 영통구, 서울 성동구","25.02.11"
"385","서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","84.9600","202410","20","195,000","103","4","개인","개인","2018","고산자로2길 65","-","중개거래","서울 성동구","25.02.25"
"386","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","84.7300","202410","20","201,000","110","13","개인","개인","2012","매봉길 15","-","중개거래","서울 성동구","25.01.31"
"387","서울특별시 성동구 금호동4가","1550","1550","0000","브라운스톤2차","84.9800","202410","20","143,000","-","13","개인","개인","2010","동호로 93","20241030","중개거래","경기 수원시 영통구","-"
"388","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","59.2500","202410","19","175,000","105","13","개인","개인","2012","매봉길 15","-","중개거래","서울 성동구","24.12.05"
"389","서울특별시 성동구 성수동2가","843","0843","0000","서울숲힐스테이트","84.7800","202410","19","237,500","104","13","개인","개인","2009","성수일로4길 26","-","중개거래","서울 성동구","25.01.09"
"390","서울특별시 성동구 옥수동","60","0060","0000","풍림아이원","84.7670","202410","19","160,000","103","3","개인","개인","2004","뚝섬로 51","-","중개거래","서울 성동구","25.01.24"
"391","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","59.2500","202410","19","185,000","111","19","개인","개인","2012","매봉길 15","-","중개거래","서울 성동구","25.01.15"
"392","서울특별시 성동구 성수동1가","706","0706","0000","쌍용","59.7600","202410","19","128,000","106","17","개인","개인","1997","상원길 63","-","중개거래","서울 성동구","24.12.03"
"393","서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.9400","202410","19","117,000","117","10","개인","개인","2003","고산자로 164","-","중개거래","서울 성동구","25.03.07"
"394","서울특별시 성동구 행당동","346","0346","0000","행당한진타운","114.6200","202410","19","148,000","116","15","개인","개인","2000","행당로 82","-","중개거래","서울 성동구","24.12.20"
"395","서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.9600","202410","19","108,250","103","19","개인","개인","2000","행당로 82","-","중개거래","서울 성동구","24.12.26"
"396","서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","59.6800","202410","19","118,000","107","8","개인","개인","2011","고산자로 177","-","중개거래","강원 원주시, 서울 성동구","25.01.10"
"397","서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","59.8100","202410","19","123,500","103","10","개인","개인","2011","고산자로 177","-","중개거래","서울 성동구","25.02.17"
"398","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","59.9900","202410","19","147,000","109","14","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","25.02.28"
"399","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","59.9900","202410","19","140,000","101","8","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","24.12.20"
"400","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","59.9900","202410","19","147,000","-","14","개인","개인","2012","금호로 107","20250212","중개거래","서울 성동구","-"
"401","서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","59.9360","202410","19","102,000","108","15","개인","개인","2004","난계로 84","-","중개거래","서울 성동구","25.02.07"
"402","서울특별시 성동구 하왕십리동","1002","1002","0000","왕십리KCC스위첸","59.8510","202410","19","102,500","101","3","개인","개인","2016","무학봉길 35","-","중개거래","서울 성동구","24.11.25"
"403","서울특별시 성동구 금호동4가","235","0235","0000","서울숲2차푸르지오","84.8980","202410","18","177,000","210","8","개인","개인","2012","금호로 17","-","중개거래","서울 성동구","25.02.11"
"404","서울특별시 성동구 옥수동","250","0250","0000","옥수삼성","84.8220","202410","17","165,000","102","12","개인","개인","1999","독서당로 218","-","중개거래","경기 성남시 분당구, 서울 성동구","25.01.31"
"405","서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","59.9800","202410","17","117,000","305","17","개인","개인","2003","고산자로4길 34","-","중개거래","서울 성동구","24.12.04"
"406","서울특별시 성동구 금호동4가","235","0235","0000","서울숲2차푸르지오","59.8390","202410","17","145,000","206","4","개인","개인","2012","금호로 17","-","중개거래","서울 성동구","24.11.27"
"407","서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.9600","202410","17","113,500","107","24","개인","개인","2000","행당로 82","-","중개거래","서울 성동구","24.11.22"
"408","서울특별시 성동구 마장동","818","0818","0000","현대","59.9400","202410","17","84,500","102","15","개인","개인","1998","살곶이길 50","-","중개거래","서울 성동구","24.12.06"
"409","서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.8800","202410","17","166,000","113","4","개인","개인","2015","무학로 33","-","중개거래","서울 성동구","25.02.20"
"410","서울특별시 성동구 용답동","252","0252","0000","덕현해밀","72.5000","202410","17","85,000","-","8","개인","개인","2014","용답29길 29","-","중개거래","서울 성동구","25.01.17"
"411","서울특별시 성동구 마장동","819","0819","0000","마장동중앙하이츠","60.0000","202410","17","82,000","101","7","개인","개인","1999","마장로 262","-","중개거래","서울 성동구","25.05.14"
"412","서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","84.6400","202410","16","205,000","103","5","개인","개인","2016","매봉길 50","-","중개거래","서울 성동구, 서울 양천구","24.12.30"
"413","서울특별시 성동구 마장동","818","0818","0000","현대","59.9100","202410","16","75,000","101","2","개인","개인","1998","살곶이길 50","-","중개거래","서울 성동구","24.12.30"
"414","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","59.9600","202410","16","105,000","105","4","개인","개인","2000","행당로 79","-","중개거래","서울 성동구","24.12.16"
"415","서울특별시 성동구 마장동","820","0820","0000","왕십리금호어울림","84.9700","202410","16","138,700","102","13","개인","개인","2006","마조로 57","-","중개거래","서울 성동구","24.12.16"
"416","서울특별시 성동구 마장동","817","0817","0000","왕십리삼성아파트","59.7600","202410","15","91,000","105","9","개인","개인","1996","마장로 271","-","중개거래","서울 성동구","24.11.20"
"417","서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","59.8100","202410","15","123,500","101","7","개인","개인","2011","고산자로 177","-","중개거래","서울 성동구","25.01.24"
"418","서울특별시 성동구 하왕십리동","258","0258","0000","벽산","114.4600","202410","15","118,000","101","15","개인","개인","1996","무학로 50","-","중개거래","서울 강남구, 서울 성동구","25.01.31"
"419","서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.9100","202410","15","114,000","104","10","개인","개인","2003","고산자로 164","-","중개거래","서울 성동구","25.03.24"
"420","서울특별시 성동구 금호동3가","1331","1331","0000","두산","59.9700","202410","14","95,000","115","12","개인","개인","1994","동호로 100","-","중개거래","서울 성동구","25.01.22"
"421","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","40.9400","202410","14","92,500","129","7","개인","개인","2016","왕십리로 410","-","중개거래","서울 성동구","24.12.16"
"422","서울특별시 성동구 옥수동","250","0250","0000","옥수삼성","59.7000","202410","14","135,000","101","10","개인","개인","1999","독서당로 218","-","중개거래","서울 성동구","25.01.21"
"423","서울특별시 성동구 성수동1가","656-234","0656","0234","서울숲대림","84.0150","202410","14","181,000","101","6","개인","개인","2000","뚝섬로 311","-","중개거래","서울 강남구, 서울 성동구","25.01.24"
"424","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.8700","202410","13","129,500","110","2","개인","개인","2000","행당로 79","-","중개거래","서울 성동구","25.01.31"
"425","서울특별시 성동구 금호동3가","1331","1331","0000","두산","116.8100","202410","13","126,000","111","7","개인","개인","1994","동호로 100","-","중개거래","서울 성동구","25.01.03"
"426","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.9400","202410","13","141,000","111","5","개인","개인","2016","왕십리로 410","-","중개거래","서울 성동구","24.11.15"
"427","서울특별시 성동구 마장동","767-1","0767","0001","장원","77.6000","202410","12","64,500","(767-62)","8","개인","개인","2002","마장로35길 104","-","중개거래","서울 동대문구, 서울 성동구","24.12.09"
"428","서울특별시 성동구 마장동","818","0818","0000","현대","84.9100","202410","12","100,000","107","8","개인","개인","1998","살곶이길 50","-","중개거래","서울 성동구","24.11.27"
"429","서울특별시 성동구 금호동4가","1507","1507","0000","브라운스톤금호","84.8380","202410","12","159,000","102","12","개인","개인","2007","매봉길 24","-","중개거래","서울 성동구","25.02.28"
"430","서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","84.9500","202410","12","143,000","114","24","개인","개인","2003","고산자로 164","-","중개거래","서울 성동구","25.01.10"
"431","서울특별시 성동구 하왕십리동","1002","1002","0000","왕십리KCC스위첸","64.2360","202410","12","106,500","101","15","개인","개인","2016","무학봉길 35","-","중개거래","서울 성동구","24.12.24"
"432","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.8700","202410","12","134,500","112","1","개인","개인","2000","행당로 79","-","중개거래","서울 성동구","25.02.07"
"433","서울특별시 성동구 금호동4가","235","0235","0000","서울숲2차푸르지오","84.8980","202410","12","190,000","203","14","개인","개인","2012","금호로 17","-","중개거래","서울 성동구","25.02.06"
"434","서울특별시 성동구 옥수동","428","0428","0000","극동","142.2600","202410","12","140,000","4","1","개인","개인","1986","독서당로 191","-","중개거래","서울 성동구","25.02.03"
"435","서울특별시 성동구 옥수동","428","0428","0000","극동","68.5800","202410","12","116,000","7","8","개인","개인","1986","독서당로 191","-","중개거래","서울 성동구","25.01.16"
"436","서울특별시 성동구 성수동1가","718","0718","0000","트리마제","84.5402","202410","11","425,000","104","43","개인","개인","2017","왕십리로 16","-","중개거래","서울 성동구","24.12.10"
"437","서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","84.8700","202410","10","198,000","118","8","개인","개인","2007","금호로 15","-","중개거래","서울 성동구","24.12.12"
"438","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","59.9600","202410","10","106,000","107","7","개인","개인","2000","행당로 79","-","중개거래","서울 성동구","24.12.03"
"439","서울특별시 성동구 사근동","314","0314","0000","벽산","59.8400","202410","10","68,700","101","2","개인","개인","2000","살곶이길 176","-","중개거래","서울 광진구, 서울 성동구","25.01.17"
"440","서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","84.4200","202410","10","147,500","108","22","개인","개인","2001","고산자로 160","-","중개거래","서울 성동구","25.01.17"
"441","서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.7600","202410","10","120,500","101","14","개인","개인","2001","고산자로 160","-","중개거래","서울 성동구","25.01.17"
"442","서울특별시 성동구 마장동","825","0825","0000","대성유니드","114.5200","202410","10","78,000","101","7","개인","개인","2004","마장로37길 7","-","직거래","-","24.10.10"
"443","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.9600","202410","10","173,000","122","4","개인","개인","2016","왕십리로 410","-","중개거래","서울 성동구","25.04.14"
"444","서울특별시 성동구 하왕십리동","1002","1002","0000","왕십리KCC스위첸","64.2360","202410","10","107,000","101","4","개인","개인","2016","무학봉길 35","-","중개거래","서울 성동구, 서울 성북구","24.12.26"
"445","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.9300","202410","10","143,500","129","13","개인","개인","2016","왕십리로 410","-","중개거래","서울 성동구","25.01.15"
"446","서울특별시 성동구 성수동2가","843","0843","0000","서울숲힐스테이트","143.0000","202410","10","305,000","101","13","개인","개인","2009","성수일로4길 26","-","중개거래","서울 성동구","24.11.11"
"447","서울특별시 성동구 금호동3가","1662","1662","0000","금호한신","84.9600","202410","09","130,700","101","7","개인","개인","2005","금호산길 27","-","중개거래","서울 성동구","25.01.13"
"448","서울특별시 성동구 행당동","344","0344","0000","신동아","59.9700","202410","09","85,000","5","2","개인","개인","1995","독서당로 441","-","중개거래","서울 성동구","24.12.27"
"449","서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.9600","202410","09","95,500","109","1","개인","개인","2000","행당로 82","-","중개거래","서울 성동구","25.01.13"
"450","서울특별시 성동구 성수동2가","834","0834","0000","현대I-PARK","84.9800","202410","09","155,500","104","25","개인","개인","2003","성수이로 137","-","중개거래","서울 성동구","25.01.09"
"451","서울특별시 성동구 금호동3가","1662","1662","0000","금호한신","59.9900","202410","09","106,300","102","14","개인","개인","2005","금호산길 27","-","중개거래","서울 성동구","25.01.13"
"452","서울특별시 성동구 옥수동","528-1","0528","0001","옥수파크힐스117동~125동","59.9100","202410","09","167,500","-","5","개인","개인","2016","매봉길 50","20241206","중개거래","서울 강동구, 서울 성동구","-"
"453","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","113.7400","202410","09","253,000","-","18","개인","개인","2012","매봉길 15","20241217","중개거래","서울 성동구","-"
"454","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","113.7400","202410","09","253,000","112","18","개인","개인","2012","매봉길 15","-","중개거래","서울 성동구","25.02.28"
"455","서울특별시 성동구 마장동","784","0784","0000","세림","84.9300","202410","09","98,000","7","5","개인","개인","1986","마장로42길 16","-","중개거래","서울 성동구","24.11.28"
"456","서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.9400","202410","08","113,000","117","11","개인","개인","2003","고산자로 164","-","중개거래","서울 강북구, 서울 성동구","24.12.20"
"457","서울특별시 성동구 성수동2가","712","0712","0000","청구강변1","84.8700","202410","08","220,000","101","12","개인","개인","1994","둘레15길 7","-","중개거래","서울 성동구","25.02.05"
"458","서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.9600","202410","08","109,000","115","25","개인","개인","2000","행당로 82","-","중개거래","서울 성동구","25.01.09"
"459","서울특별시 성동구 성수동2가","834","0834","0000","현대I-PARK","84.9800","202410","07","160,000","111","12","개인","개인","2003","성수이로 137","-","중개거래","서울 성동구","24.12.06"
"460","서울특별시 성동구 성수동1가","706","0706","0000","쌍용","59.7600","202410","07","115,000","109","5","개인","개인","1997","상원길 63","-","중개거래","서울 성동구","24.11.15"
"461","서울특별시 성동구 성수동1가","717","0717","0000","서울숲해오름(717-0)","72.8300","202410","07","77,000","-","3","개인","개인","2005","상원6나길 16","-","직거래","-","25.02.20"
"462","서울특별시 성동구 마장동","817","0817","0000","왕십리삼성아파트","59.7600","202410","05","90,000","101","18","개인","개인","1996","마장로 271","-","중개거래","경기 안양시 동안구, 서울 성동구","24.11.20"
"463","서울특별시 성동구 금호동3가","1331","1331","0000","두산","79.0800","202410","05","114,000","-","5","개인","개인","1994","동호로 100","20241017","중개거래","서울 성동구","-"
"464","서울특별시 성동구 금호동3가","1331","1331","0000","두산","79.0800","202410","05","114,000","-","5","개인","개인","1994","동호로 100","20241016","중개거래","서울 성동구","-"
"465","서울특별시 성동구 옥수동","250","0250","0000","옥수삼성","84.8220","202410","05","168,000","107","12","개인","개인","1999","독서당로 218","-","중개거래","서울 성동구","24.12.20"
"466","서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","84.9500","202410","05","193,000","105","5","개인","개인","2018","고산자로2길 65","-","중개거래","서울 성동구","24.12.27"
"467","서울특별시 성동구 금호동4가","1553","1553","0000","힐스테이트서울숲리버","59.9800","202410","05","148,500","102","15","개인","개인","2018","독서당로 344","-","중개거래","서울 성동구","25.01.23"
"468","서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","84.9600","202410","05","192,000","103","15","개인","개인","2018","고산자로2길 65","-","중개거래","서울 성동구","25.01.03"
"469","서울특별시 성동구 하왕십리동","992","0992","0000","무학현대","84.4950","202410","05","84,500","103","11","개인","개인","1996","무학봉길 49","-","중개거래","서울 성동구","24.12.13"
"470","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","59.9900","202410","05","141,000","109","3","개인","개인","2012","금호로 107","-","중개거래","서울 성동구, 서울 용산구","24.12.18"
