"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 성동구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1845","서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","148.9400","202506","23","235,000","102","18","개인","개인","2015","무학로 33","-","중개거래","서울 성동구, 서울 영등포구","25.09.11"
"1846","서울특별시 성동구 금호동1가","633","0633","0000","벽산","114.5700","202506","23","145,000","111","14","개인","개인","2001","금호로 100","-","중개거래","서울 성동구","25.09.26"
"1847","서울특별시 성동구 옥수동","4","0004","0000","현대","104.4100","202506","23","230,000","105","9","개인","개인","1990","독서당로40길 25","-","중개거래","서울 성동구","25.11.05"
"1848","서울특별시 성동구 용답동","253","0253","0000","청계SKVIEW","59.8279","202506","23","100,000","-","24","개인","개인","2025","천호대로 244","20250828","중개거래","서울 성동구","-"
"1849","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.9900","202506","23","158,000","127","14","개인","개인","2016","왕십리로 410","-","중개거래","서울 성동구","25.08.08"
"1850","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","114.3200","202506","23","204,000","-","1","개인","개인","2012","금호로 107","20250624","중개거래","서울 성동구","-"
"1851","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","114.3200","202506","23","204,000","105","1","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","25.10.29"
"1852","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","59.9900","202506","23","153,000","101","3","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","25.08.20"
"1853","서울특별시 성동구 성수동2가","843","0843","0000","서울숲힐스테이트","84.7800","202506","23","255,000","104","12","개인","개인","2009","성수일로4길 26","-","중개거래","서울 성동구","25.09.01"
"1854","서울특별시 성동구 금호동3가","1331","1331","0000","두산","59.9700","202506","23","123,000","112","13","개인","개인","1994","동호로 100","-","중개거래","서울 성동구","25.10.27"
"1855","서울특별시 성동구 응봉동","98","0098","0000","금호현대","59.9100","202506","23","120,000","101","5","개인","개인","1990","독서당로 377","-","중개거래","서울 성동구","25.09.12"
"1856","서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","59.9800","202506","23","137,000","305","14","개인","개인","2003","고산자로4길 34","-","중개거래","서울 성동구","25.09.19"
"1857","서울특별시 성동구 성수동1가","721","0721","0000","서울숲아이파크리버포레1차","84.9572","202506","23","317,500","-","17","개인","개인","2024","왕십리로 137","-","중개거래","서울 강남구, 서울 성동구","-"
"1858","서울특별시 성동구 성수동1가","709","0709","0000","대우2","84.9700","202506","23","138,500","102","5","개인","개인","1999","상원6길 16","-","중개거래","서울 성동구","25.09.30"
"1859","서울특별시 성동구 금호동3가","1662","1662","0000","금호한신","59.9900","202506","22","117,000","103","15","개인","개인","2005","금호산길 27","-","중개거래","서울 강남구, 서울 성동구","25.10.31"
"1860","서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","59.9360","202506","22","116,000","108","7","개인","개인","2004","난계로 84","-","중개거래","서울 성동구","25.07.30"
"1861","서울특별시 성동구 금호동1가","633","0633","0000","벽산","84.8200","202506","22","134,000","108","18","개인","개인","2001","금호로 100","-","중개거래","서울 성동구","25.09.11"
"1862","서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.9100","202506","22","142,000","104","7","개인","개인","2003","고산자로 164","-","중개거래","서울 성동구","25.09.30"
"1863","서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.9600","202506","22","132,000","103","20","개인","개인","2000","행당로 82","-","중개거래","대전 유성구, 서울 성동구","25.09.01"
"1864","서울특별시 성동구 하왕십리동","258","0258","0000","벽산","84.9400","202506","22","108,000","106","1","개인","개인","1996","무학로 50","-","중개거래","서울 성동구","25.09.26"
"1865","서울특별시 성동구 성수동1가","706","0706","0000","쌍용","84.7800","202506","22","162,000","107","6","개인","개인","1997","상원길 63","-","중개거래","서울 성동구","25.10.31"
"1866","서울특별시 성동구 성수동1가","718","0718","0000","트리마제","84.8111","202506","22","485,000","104","34","개인","개인","2017","왕십리로 16","-","중개거래","서울 강남구, 서울 성동구","25.11.07"
"1867","서울특별시 성동구 하왕십리동","258","0258","0000","벽산","114.4600","202506","22","129,000","102","10","개인","개인","1996","무학로 50","-","중개거래","서울 성동구","25.09.30"
"1868","서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","84.4170","202506","22","125,000","111","7","개인","개인","2004","난계로 84","-","중개거래","서울 성동구","25.10.15"
"1869","서울특별시 성동구 성수동2가","835","0835","0000","롯데캐슬파크","101.9950","202506","22","187,000","106","15","개인","개인","2003","성수일로8길 47","-","중개거래","서울 성동구","25.07.23"
"1870","서울특별시 성동구 성수동2가","834","0834","0000","현대I-PARK","104.5600","202506","22","175,000","103","12","개인","개인","2003","성수이로 137","-","중개거래","서울 성동구","26.03.25"
"1871","서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","84.9500","202506","22","241,500","105","8","개인","개인","2018","고산자로2길 65","-","중개거래","서울 성동구","25.10.13"
"1872","서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","114.8800","202506","22","210,000","106","6","개인","개인","2001","고산자로 160","-","중개거래","서울 성동구","25.08.26"
"1873","서울특별시 성동구 금호동4가","1550","1550","0000","브라운스톤2차","84.9800","202506","22","156,000","201","11","개인","개인","2010","동호로 93","-","중개거래","서울 성동구","25.08.13"
"1874","서울특별시 성동구 하왕십리동","258","0258","0000","벽산","114.4600","202506","21","132,000","103","8","개인","개인","1996","무학로 50","-","중개거래","경기 , 서울 성동구","25.10.22"
"1875","서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","129.3400","202506","21","225,000","104","24","개인","개인","2015","무학로 33","-","중개거래","서울 성동구","25.09.05"
"1876","서울특별시 성동구 하왕십리동","1050","1050","0000","한진해모로","84.9600","202506","21","104,000","101","14","개인","개인","2001","왕십리로31길 20","-","중개거래","서울 성동구","25.07.17"
"1877","서울특별시 성동구 하왕십리동","258","0258","0000","벽산","114.4600","202506","21","129,900","103","9","개인","개인","1996","무학로 50","-","중개거래","서울 동대문구, 서울 성동구","25.12.26"
"1878","서울특별시 성동구 도선동","69","0069","0000","삼성쉐르빌","84.9900","202506","21","100,000","103","8","개인","개인","2006","무학로6길 50","-","중개거래","서울 성동구","25.09.15"
"1879","서울특별시 성동구 마장동","818","0818","0000","현대","59.9100","202506","21","89,800","103","13","개인","개인","1998","살곶이길 50","-","중개거래","서울 성동구","25.08.19"
"1880","서울특별시 성동구 마장동","784","0784","0000","세림","40.8600","202506","21","89,000","9","13","개인","개인","1986","마장로42길 16","-","중개거래","서울 성동구","25.09.30"
"1881","서울특별시 성동구 행당동","344","0344","0000","신동아","114.9600","202506","21","128,000","3","5","개인","개인","1995","독서당로 441","-","중개거래","서울 성동구","25.11.14"
"1882","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.8700","202506","21","142,000","119","15","개인","개인","2000","행당로 79","-","중개거래","서울 서초구, 서울 성동구","25.09.05"
"1883","서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","84.9500","202506","21","161,000","114","20","개인","개인","2003","고산자로 164","-","중개거래","서울 성동구","25.09.30"
"1884","서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.9100","202506","21","138,000","108","15","개인","개인","2003","고산자로 164","-","중개거래","서울 성동구","25.10.30"
"1885","서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.9400","202506","21","132,000","117","6","개인","개인","2003","고산자로 164","-","중개거래","서울 성동구","25.11.03"
"1886","서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","59.9800","202506","21","126,000","302","10","개인","개인","2003","고산자로4길 34","-","중개거래","서울 성동구","25.11.19"
"1887","서울특별시 성동구 응봉동","98","0098","0000","금호현대","59.9100","202506","21","107,000","103","4","개인","개인","1990","독서당로 377","-","중개거래","서울 성동구","25.07.11"
"1888","서울특별시 성동구 응봉동","100","0100","0000","대림(1차)","63.1800","202506","21","140,000","11","2","개인","개인","1986","독서당로62길 43","-","중개거래","서울 성동구","25.09.29"
"1889","서울특별시 성동구 응봉동","98","0098","0000","금호현대","120.0000","202506","21","149,000","106","2","개인","개인","1990","독서당로 377","-","중개거래","서울 성동구","25.08.29"
"1890","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","84.9800","202506","21","180,000","103","13","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","25.09.29"
"1891","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","59.9900","202506","21","159,000","101","14","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","25.08.22"
"1892","서울특별시 성동구 금호동2가","1","0001","0000","신금호파크자이","59.9800","202506","21","180,000","108","16","개인","개인","2016","금호로 173","-","중개거래","서울 성동구","25.08.29"
"1893","서울특별시 성동구 금호동2가","1","0001","0000","신금호파크자이","59.9800","202506","21","175,000","103","10","개인","개인","2016","금호로 173","-","중개거래","서울 성동구","25.09.30"
"1894","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","59.9900","202506","21","159,000","-","14","개인","개인","2012","금호로 107","20250621","중개거래","서울 성동구","-"
"1895","서울특별시 성동구 금호동2가","1","0001","0000","신금호파크자이","59.9800","202506","21","180,000","-","16","개인","개인","2016","금호로 173","20250630","중개거래","서울 성동구","-"
"1896","서울특별시 성동구 금호동4가","800","0800","0000","대우","84.7100","202506","21","165,000","102","20","개인","개인","2001","독서당로 272","-","중개거래","서울 성동구","25.08.26"
"1897","서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","84.8700","202506","21","215,000","118","13","개인","개인","2007","금호로 15","-","중개거래","서울 성동구","25.10.15"
"1898","서울특별시 성동구 금호동4가","800","0800","0000","대우","59.9700","202506","21","132,000","103","14","개인","개인","2001","독서당로 272","-","중개거래","서울 성동구","25.10.15"
"1899","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","59.2500","202506","21","197,000","110","8","개인","개인","2012","매봉길 15","-","중개거래","서울 성동구","25.07.21"
"1900","서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","115.9000","202506","21","299,000","114","11","개인","개인","2016","매봉길 50","-","중개거래","서울 성동구","25.11.13"
"1901","서울특별시 성동구 옥수동","436","0436","0000","극동그린","59.9000","202506","21","107,000","104","2","개인","개인","1997","독서당로 175","-","중개거래","서울 성동구","25.09.11"
"1902","서울특별시 성동구 옥수동","4","0004","0000","현대","77.3200","202506","21","183,000","108","5","개인","개인","1990","독서당로40길 25","-","중개거래","서울 성동구","25.11.21"
"1903","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","59.2500","202506","21","200,000","102","15","개인","개인","2012","매봉길 15","-","중개거래","서울 성동구","25.09.19"
"1904","서울특별시 성동구 옥수동","220-1","0220","0001","한남하이츠","101.1200","202506","21","280,000","8","14","개인","개인","1982","독서당로 156","-","중개거래","서울 성동구","25.09.29"
"1905","서울특별시 성동구 옥수동","428","0428","0000","극동","148.2300","202506","21","219,000","2","7","개인","개인","1986","독서당로 191","-","중개거래","서울 성동구","25.08.27"
"1906","서울특별시 성동구 옥수동","428","0428","0000","극동","142.2600","202506","21","192,000","3","7","개인","개인","1986","독서당로 191","-","중개거래","경기 수원시 영통구, 서울 성동구","25.10.01"
"1907","서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","59.7800","202506","21","225,000","107","2","개인","개인","2016","매봉길 50","-","중개거래","서울 성동구","25.10.24"
"1908","서울특별시 성동구 옥수동","4","0004","0000","현대","104.4100","202506","21","199,000","105","1","개인","개인","1990","독서당로40길 25","-","중개거래","서울 성동구","25.11.05"
"1909","서울특별시 성동구 성수동1가","715","0715","0000","중앙하이츠빌","84.9673","202506","21","178,000","103","6","개인","개인","2003","상원길 47","-","중개거래","서울 성동구","25.08.29"
"1910","서울특별시 성동구 성수동1가","714","0714","0000","금호","59.9200","202506","21","128,500","303","15","개인","개인","2003","뚝섬로5길 17","-","중개거래","서울 성동구","25.07.22"
"1911","서울특별시 성동구 성수동1가","708","0708","0000","동아그린","112.0900","202506","21","143,000","101","15","개인","개인","1999","상원길 76","-","중개거래","서울 성동구","25.09.12"
"1912","서울특별시 성동구 성수동1가","704","0704","0000","한진타운","59.4000","202506","21","159,700","102","1","개인","개인","1994","뚝섬로 310","-","중개거래","서울 성동구","25.11.28"
"1913","서울특별시 성동구 성수동1가","721","0721","0000","서울숲아이파크리버포레1차","59.9925","202506","21","248,000","-","8","개인","개인","2024","왕십리로 137","-","중개거래","서울 성동구","-"
"1914","서울특별시 성동구 성수동1가","705","0705","0000","우방","60.0000","202506","21","98,000","-","5","개인","개인","1997","상원길 75","-","중개거래","서울 성동구","25.10.30"
"1915","서울특별시 성동구 성수동1가","721","0721","0000","서울숲아이파크리버포레1차","59.9490","202506","21","210,000","-","25","개인","개인","2024","왕십리로 137","-","중개거래","서울 강남구","-"
"1916","서울특별시 성동구 성수동1가","718","0718","0000","트리마제","84.8213","202506","21","510,000","104","22","개인","개인","2017","왕십리로 16","-","중개거래","서울 성동구","25.07.03"
"1917","서울특별시 성동구 성수동1가","721","0721","0000","서울숲아이파크리버포레1차","59.9925","202506","21","248,000","-","8","개인","개인","2024","왕십리로 137","20250714","중개거래","서울 성동구","-"
"1918","서울특별시 성동구 성수동2가","834","0834","0000","현대I-PARK","84.9800","202506","21","130,000","101","2","개인","개인","2003","성수이로 137","-","직거래","-","25.08.29"
"1919","서울특별시 성동구 송정동","90","0090","0000","건영","84.9450","202506","21","89,000","102","13","개인","개인","2000","동일로 263","-","중개거래","서울 성동구","25.10.23"
"1920","서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","59.9700","202506","20","188,000","106","23","개인","개인","2018","고산자로2길 65","-","중개거래","서울 성동구","25.12.29"
"1921","서울특별시 성동구 금호동4가","1553","1553","0000","힐스테이트서울숲리버","114.8600","202506","20","270,000","108","5","개인","개인","2018","독서당로 344","-","중개거래","서울 성동구","25.09.01"
"1922","서울특별시 성동구 옥수동","436","0436","0000","극동그린","114.3200","202506","20","147,500","101","11","개인","개인","1997","독서당로 175","-","중개거래","서울 성동구","25.09.01"
"1923","서울특별시 성동구 옥수동","100","0100","0000","옥수하이츠","114.7800","202506","20","335,000","101","9","개인","개인","1998","한림말길 50","-","중개거래","서울 성동구","25.07.31"
"1924","서울특별시 성동구 옥수동","220-1","0220","0001","한남하이츠","177.1600","202506","20","407,000","2","9","개인","개인","1982","독서당로 156","-","중개거래","서울 성동구","25.08.06"
"1925","서울특별시 성동구 옥수동","436","0436","0000","극동그린","84.9200","202506","20","139,500","101","10","개인","개인","1997","독서당로 175","-","중개거래","서울 서초구, 서울 성동구","25.09.19"
"1926","서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.9100","202506","20","125,500","101","1","개인","개인","2003","고산자로 164","-","중개거래","서울 성동구","25.09.30"
"1927","서울특별시 성동구 금호동1가","633","0633","0000","벽산","114.5700","202506","20","140,000","111","6","개인","개인","2001","금호로 100","-","중개거래","경기 하남시, 서울 성동구","25.10.15"
"1928","서울특별시 성동구 금호동1가","1500","1500","0000","금호삼성래미안","114.6700","202506","20","154,000","101","4","개인","개인","2001","독서당로 343","-","중개거래","서울 성동구","25.10.02"
"1929","서울특별시 성동구 금호동4가","1507","1507","0000","브라운스톤금호","84.8380","202506","20","163,500","101","15","개인","개인","2007","매봉길 24","-","중개거래","서울 성동구","25.10.15"
"1930","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.8700","202506","20","89,000","113","11","개인","개인","2000","행당로 79","-","중개거래","서울 성동구","25.07.29"
"1931","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","59.9900","202506","20","160,000","109","16","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","25.09.05"
"1932","서울특별시 성동구 도선동","69","0069","0000","삼성쉐르빌","84.7400","202506","20","114,000","-","13","개인","개인","2006","무학로6길 50","20250808","중개거래","서울 성동구","-"
"1933","서울특별시 성동구 도선동","69","0069","0000","삼성쉐르빌","84.7400","202506","20","114,000","-","13","개인","개인","2006","무학로6길 50","20250721","중개거래","서울 성동구","-"
"1934","서울특별시 성동구 성수동2가","834","0834","0000","현대I-PARK","84.9800","202506","20","162,000","104","10","개인","개인","2003","성수이로 137","-","중개거래","서울 성동구","25.09.22"
"1935","서울특별시 성동구 성수동2가","843","0843","0000","서울숲힐스테이트","42.2200","202506","20","149,000","105","18","개인","개인","2009","성수일로4길 26","-","중개거래","서울 성동구","25.08.21"
"1936","서울특별시 성동구 금호동3가","917","0917","0000","금호1차푸르지오","59.9700","202506","20","124,500","105","9","개인","개인","2005","금호산길 8","-","중개거래","서울 성동구","25.09.30"
"1937","서울특별시 성동구 금호동3가","1331","1331","0000","두산","116.8100","202506","20","150,000","111","6","개인","개인","1994","동호로 100","-","중개거래","서울 성동구","25.12.01"
"1938","서울특별시 성동구 금호동3가","1331","1331","0000","두산","84.9900","202506","20","142,000","116","14","개인","개인","1994","동호로 100","-","중개거래","서울 성동구","25.09.15"
"1939","서울특별시 성동구 성수동1가","706","0706","0000","쌍용","59.7600","202506","20","140,000","103","4","개인","개인","1997","상원길 63","-","중개거래","서울 성동구","25.10.17"
"1940","서울특별시 성동구 성수동1가","706","0706","0000","쌍용","84.7800","202506","20","166,500","102","11","개인","개인","1997","상원길 63","-","중개거래","서울 성동구","25.09.29"
"1941","서울특별시 성동구 성수동1가","656-320","0656","0320","동아","53.1400","202506","20","170,000","13","3","개인","개인","1983","왕십리로 80","-","중개거래","서울 성동구","25.09.01"
"1942","서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","84.8700","202506","20","170,000","107","1","개인","개인","2007","금호로 15","-","중개거래","서울 성동구","25.08.29"
"1943","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.8700","202506","20","150,000","108","5","개인","개인","2000","행당로 79","-","중개거래","서울 서초구, 서울 성동구","25.11.03"
"1944","서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","84.9900","202506","20","155,000","104","9","개인","개인","2017","난계로 100","-","중개거래","서울 성동구","25.08.06"
"1945","서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","84.9600","202506","20","240,000","103","8","개인","개인","2018","고산자로2길 65","-","중개거래","서울 성동구","25.10.27"
"1946","서울특별시 성동구 옥수동","436","0436","0000","극동그린","114.3200","202506","20","147,500","-","11","개인","개인","1997","독서당로 175","20250825","중개거래","서울 성동구","-"
"1947","서울특별시 성동구 옥수동","436","0436","0000","극동그린","84.9200","202506","19","141,500","105","13","개인","개인","1997","독서당로 175","-","중개거래","서울 성동구","25.06.30"
"1948","서울특별시 성동구 금호동1가","633","0633","0000","벽산","59.9000","202506","19","115,000","305","4","개인","개인","2001","금호로 100","-","중개거래","서울 성동구","25.08.01"
"1949","서울특별시 성동구 옥수동","528-1","0528","0001","옥수파크힐스117동~125동","84.3000","202506","19","229,000","122","1","개인","개인","2016","매봉길 50","-","중개거래","서울 성동구","25.08.29"
"1950","서울특별시 성동구 옥수동","250","0250","0000","옥수삼성","114.6660","202506","19","210,000","104","5","개인","개인","1999","독서당로 218","-","중개거래","서울 성동구","25.09.30"
"1951","서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.7600","202506","19","138,000","110","15","개인","개인","2001","고산자로 160","-","중개거래","서울 성동구","25.10.10"
"1952","서울특별시 성동구 옥수동","428","0428","0000","극동","84.7400","202506","19","166,500","5","8","개인","개인","1986","독서당로 191","-","중개거래","서울 성동구","25.10.20"
"1953","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.9600","202506","19","210,000","-","22","개인","개인","2016","왕십리로 410","20250626","중개거래","서울 성동구","-"
"1954","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","115.9900","202506","19","220,000","102","8","개인","개인","2016","왕십리로 410","-","중개거래","서울 강남구, 서울 성동구","25.11.11"
"1955","서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","59.9900","202506","19","129,000","101","1","개인","개인","2017","난계로 100","-","중개거래","서울 성동구","25.09.18"
"1956","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.9600","202506","19","210,000","118","22","개인","개인","2016","왕십리로 410","-","중개거래","서울 성동구","25.09.12"
"1957","서울특별시 성동구 성수동1가","721","0721","0000","서울숲아이파크리버포레1차","59.9304","202506","19","250,000","-","15","개인","개인","2024","왕십리로 137","-","중개거래","서울 성동구","-"
"1958","서울특별시 성동구 성수동1가","704","0704","0000","한진타운","84.2100","202506","19","208,000","-","12","개인","개인","1994","뚝섬로 310","20250925","중개거래","서울 성동구","-"
"1959","서울특별시 성동구 성수동1가","718","0718","0000","트리마제","84.5402","202506","19","380,000","104","5","개인","개인","2017","왕십리로 16","-","중개거래","서울 성동구","25.10.31"
"1960","서울특별시 성동구 금호동3가","700","0700","0000","금호자이2차","115.9341","202506","19","155,000","-","5","개인","개인","2012","금호산8길 14","20250620","중개거래","서울 성동구","-"
"1961","서울특별시 성동구 마장동","818","0818","0000","현대","59.9400","202506","19","89,500","103","4","개인","개인","1998","살곶이길 50","-","중개거래","서울 강남구, 서울 중구","25.08.18"
"1962","서울특별시 성동구 마장동","817","0817","0000","왕십리삼성아파트","84.9300","202506","19","118,500","102","17","개인","개인","1996","마장로 271","-","중개거래","서울 성동구","25.09.10"
"1963","서울특별시 성동구 마장동","820","0820","0000","왕십리금호어울림","84.9700","202506","19","135,000","101","19","개인","개인","2006","마조로 57","-","중개거래","서울 성동구","25.11.19"
"1964","서울특별시 성동구 성수동2가","843","0843","0000","서울숲힐스테이트","84.7800","202506","19","254,000","104","13","개인","개인","2009","성수일로4길 26","-","중개거래","서울 성동구","25.08.11"
"1965","서울특별시 성동구 성수동1가","704","0704","0000","한진타운","84.2100","202506","19","208,000","104","12","개인","개인","1994","뚝섬로 310","-","중개거래","서울 성동구","25.11.20"
"1966","서울특별시 성동구 용답동","253","0253","0000","청계SKVIEW","59.8109","202506","19","109,000","-","10","개인","개인","2025","천호대로 244","-","중개거래","서울 동대문구","-"
"1967","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","114.3200","202506","19","190,000","108","4","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","25.09.15"
"1968","서울특별시 성동구 상왕십리동","811","0811","0000","텐즈힐(2단지)","127.4400","202506","19","200,000","203","20","개인","개인","2014","마장로 137","-","중개거래","서울 성동구","25.10.31"
"1969","서울특별시 성동구 행당동","344","0344","0000","신동아","59.9700","202506","19","94,000","8","4","개인","개인","1995","독서당로 441","-","중개거래","경기 수원시 팔달구, 서울 성동구","25.09.30"
"1970","서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","114.9700","202506","19","179,500","118","10","개인","개인","2003","고산자로 164","-","중개거래","서울 성동구","25.10.14"
"1971","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","59.9600","202506","19","125,500","105","10","개인","개인","2000","행당로 79","-","중개거래","서울 성동구","25.10.29"
"1972","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.8700","202506","19","144,500","119","8","개인","개인","2000","행당로 79","-","중개거래","서울 성동구","25.10.29"
"1973","서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","114.9700","202506","19","170,900","116","9","개인","개인","2003","고산자로 164","-","중개거래","서울 성동구","25.10.30"
"1974","서울특별시 성동구 금호동4가","800","0800","0000","대우","84.9600","202506","19","174,000","-","23","개인","개인","2001","독서당로 272","20250821","중개거래","서울 성동구","-"
"1975","서울특별시 성동구 금호동4가","800","0800","0000","대우","84.9600","202506","19","174,000","109","23","개인","개인","2001","독서당로 272","-","중개거래","서울 성동구","25.10.30"
"1976","서울특별시 성동구 옥수동","4","0004","0000","현대","104.3800","202506","18","219,500","104","15","개인","개인","1990","독서당로40길 25","-","중개거래","서울 성동구","25.11.28"
"1977","서울특별시 성동구 성수동1가","707","0707","0000","서울숲한양현대","59.8900","202506","18","112,000","101","5","개인","개인","1999","상원1길 17","-","중개거래","서울 성동구","25.08.25"
"1978","서울특별시 성동구 금호동1가","1823","1823","0000","이편한세상금호파크힐스","84.9820","202506","18","215,000","108","21","개인","개인","2019","금호로 140","-","중개거래","서울 성동구","25.10.01"
"1979","서울특별시 성동구 금호동1가","633","0633","0000","벽산","59.9000","202506","18","114,500","305","8","개인","개인","2001","금호로 100","-","중개거래","서울 성동구","25.10.17"
"1980","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","59.9900","202506","18","152,000","102","16","개인","개인","2012","금호로 107","-","중개거래","서울 성동구","25.08.27"
"1981","서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","129.3400","202506","18","213,500","108","21","개인","개인","2015","무학로 33","-","중개거래","서울 강남구","25.06.30"
"1982","서울특별시 성동구 성수동1가","707","0707","0000","서울숲한양현대","59.8900","202506","18","111,900","101","2","개인","개인","1999","상원1길 17","-","중개거래","서울 성동구","25.10.30"
"1983","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","59.8400","202506","18","198,000","110","3","개인","개인","2012","매봉길 15","-","중개거래","서울 성동구","25.11.14"
"1984","서울특별시 성동구 옥수동","4","0004","0000","현대","104.3800","202506","18","218,000","104","8","개인","개인","1990","독서당로40길 25","-","중개거래","경기 군포시, 서울 성동구","25.07.14"
"1985","서울특별시 성동구 옥수동","528","0528","0000","옥수파크힐스101동~116동","84.6400","202506","18","252,000","111","11","개인","개인","2016","매봉길 50","-","중개거래","서울 성동구","26.01.20"
"1986","서울특별시 성동구 옥수동","428","0428","0000","극동","148.2300","202506","18","230,000","1","15","개인","개인","1986","독서당로 191","-","중개거래","서울 성동구","25.10.30"
"1987","서울특별시 성동구 옥수동","4","0004","0000","현대","71.0500","202506","18","163,000","103","14","개인","개인","1990","독서당로40길 25","-","중개거래","서울 성동구","25.08.29"
"1988","서울특별시 성동구 하왕십리동","258","0258","0000","벽산","114.4600","202506","18","123,000","102","6","개인","개인","1996","무학로 50","-","중개거래","서울 성동구","25.10.29"
"1989","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","115.9900","202506","18","225,000","103","17","개인","개인","2016","왕십리로 410","-","중개거래","서울 성동구","25.07.21"
"1990","서울특별시 성동구 금호동2가","1215","1215","0000","금호자이1차","84.9800","202506","18","168,000","-","4","개인","개인","2012","금호로 117","20250623","중개거래","서울 성동구","-"
"1991","서울특별시 성동구 성수동1가","676-5","0676","0005","서울숲성수현대","84.7300","202506","18","150,000","102","9","개인","개인","1990","서울숲길 25","-","중개거래","서울 강남구, 서울 성동구","25.08.29"
