"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-01-01 ~ 2023-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 성동구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"450","서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.7600","202308","31","105,000","102","8","-","-","2001","고산자로 160","-","중개거래","서울 성동구","23.10.04"
"451","서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","59.8800","202308","31","120,000","111","1","-","-","2015","무학로 33","-","중개거래","서울 성동구","24.02.23"
"452","서울특별시 성동구 금호동4가","1555","1555","0000","서울숲르씨엘","59.5075","202308","31","100,000","102","4","-","-","2023","독서당로46길 34","-","중개거래","서울 성동구","23.12.22"
"453","서울특별시 성동구 옥수동","100","0100","0000","옥수하이츠","114.7800","202308","30","229,000","101","6","-","-","1998","한림말길 50","-","중개거래","서울 성동구","23.11.30"
"454","서울특별시 성동구 하왕십리동","1058","1058","0000","극동미라주","59.4000","202308","30","83,000","102","9","-","-","2001","난계로 73","-","중개거래","서울 성동구","23.12.07"
"455","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","40.9400","202308","30","86,000","129","9","-","-","2016","왕십리로 410","-","중개거래","서울 성동구","23.10.27"
"456","서울특별시 성동구 성수동1가","704","0704","0000","한진타운","59.4000","202308","30","134,000","102","4","-","-","1994","뚝섬로 310","-","중개거래","서울 성동구","23.10.30"
"457","서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","114.8600","202308","30","159,000","-","21","-","-","2003","고산자로4길 34","20231113","중개거래","서울 성동구","-"
"458","서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","114.8600","202308","30","159,000","303","21","-","-","2003","고산자로4길 34","-","중개거래","서울 성동구","24.01.04"
"459","서울특별시 성동구 마장동","784","0784","0000","세림","72.8400","202308","29","92,500","8","14","-","-","1986","마장로42길 16","-","중개거래","서울 성동구","23.12.28"
"460","서울특별시 성동구 상왕십리동","12-47","0012","0047","센트럴큐브","23.9500","202308","29","29,000","-","6","-","-","2019","난계로24길 19","-","중개거래","서울 성동구","23.08.29"
"461","서울특별시 성동구 금호동4가","1555","1555","0000","서울숲르씨엘","59.5075","202308","28","100,000","-","4","-","-","2023","독서당로46길 34","20231222","중개거래","서울 성동구","-"
"462","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","113.5200","202308","28","220,000","108","18","-","-","2012","매봉길 15","-","중개거래","서울 성동구","23.10.20"
"463","서울특별시 성동구 성수동2가","835","0835","0000","롯데캐슬파크","81.5670","202308","28","142,000","105","18","-","-","2003","성수일로8길 47","-","중개거래","서울 성동구","24.01.16"
"464","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","113.5200","202308","28","220,000","-","18","-","-","2012","매봉길 15","20231016","중개거래","서울 성동구","-"
"465","서울특별시 성동구 성수동1가","656-234","0656","0234","서울숲대림","59.8850","202308","28","122,000","103","5","-","-","2000","뚝섬로 311","-","중개거래","서울 강남구 서울 성동구","23.11.29"
"466","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","59.9600","202308","28","95,000","135","8","-","-","2000","행당로 79","-","중개거래","서울 성동구","23.11.20"
"467","서울특별시 성동구 금호동4가","1555","1555","0000","서울숲르씨엘","59.5075","202308","28","100,000","101","4","-","-","2023","독서당로46길 34","-","중개거래","서울 성동구","23.12.29"
"468","서울특별시 성동구 성수동1가","656-234","0656","0234","서울숲대림","59.8850","202308","26","122,000","106","4","-","-","2000","뚝섬로1길 4","-","중개거래","서울 성동구","23.10.27"
"469","서울특별시 성동구 성수동2가","843","0843","0000","서울숲힐스테이트","143.0000","202308","26","240,000","103","1","-","-","2009","성수일로4길 26","-","중개거래","서울 성동구","24.03.21"
"470","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","84.8100","202308","26","173,000","101","7","-","-","2012","매봉길 15","-","중개거래","서울 성동구","23.10.25"
"471","서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","59.9800","202308","26","109,500","305","10","-","-","2003","고산자로4길 34","-","중개거래","서울 마포구 서울 성동구","23.11.30"
"472","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.9500","202308","26","117,500","128","9","-","-","2016","왕십리로 410","-","중개거래","서울 성동구","23.11.27"
"473","서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.9600","202308","26","99,000","115","3","-","-","2000","행당로 82","-","중개거래","서울 성동구","23.12.04"
"474","서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","59.9700","202308","26","146,500","106","7","-","-","2018","고산자로2길 65","-","중개거래","서울 성동구","23.11.29"
"475","서울특별시 성동구 하왕십리동","258","0258","0000","벽산","114.4600","202308","26","119,500","105","18","-","-","1996","무학로 50","-","중개거래","서울 성동구","23.11.30"
"476","서울특별시 성동구 금호동1가","1823","1823","0000","이편한세상금호파크힐스","84.9320","202308","25","153,000","103","9","-","-","2019","금호로 140","-","중개거래","서울 성동구","23.10.13"
"477","서울특별시 성동구 행당동","364","0364","0000","행당브라운스톤","114.7600","202308","25","130,000","102","4","-","-","2005","행당로 99","-","중개거래","서울 성동구","24.02.20"
"478","서울특별시 성동구 성수동2가","835","0835","0000","롯데캐슬파크","117.1740","202308","25","181,500","103","22","-","-","2003","성수일로8길 47","-","중개거래","서울 성동구","23.11.30"
"479","서울특별시 성동구 성수동1가","704","0704","0000","한진타운","59.4000","202308","25","136,000","102","5","-","-","1994","뚝섬로 310","-","중개거래","서울 성동구","23.12.11"
"480","서울특별시 성동구 성수동1가","656-234","0656","0234","서울숲대림","59.8850","202308","25","128,000","101","7","-","-","2000","뚝섬로 311","-","중개거래","서울 성동구","23.10.30"
"481","서울특별시 성동구 성수동1가","710","0710","0000","강변건영아파트","84.9410","202308","25","174,500","103","6","-","-","2002","왕십리로 36","-","중개거래","서울 성동구","23.11.20"
"482","서울특별시 성동구 금호동1가","1823","1823","0000","이편한세상금호파크힐스","84.9320","202308","25","153,000","-","9","-","-","2019","금호로 140","20231010","중개거래","서울 성동구","-"
"483","서울특별시 성동구 성수동2가","286","0286","0000","성수우방2차아파트","84.6450","202308","24","105,000","-","13","-","-","1999","성수일로10길 3","-","중개거래","서울 성동구","23.10.19"
"484","서울특별시 성동구 성수동2가","835","0835","0000","롯데캐슬파크","101.9950","202308","24","168,000","102","23","-","-","2003","성수일로8길 47","-","중개거래","서울 성동구 서울 송파구","23.12.22"
"485","서울특별시 성동구 행당동","380","0380","0000","서울숲리버뷰자이","84.9600","202308","24","173,000","102","7","-","-","2018","고산자로2길 65","-","중개거래","서울 성동구","23.12.08"
"486","서울특별시 성동구 금호동1가","1823","1823","0000","이편한세상금호파크힐스","84.9820","202308","24","164,000","107","18","-","-","2019","금호로 140","-","중개거래","서울 성동구","23.10.30"
"487","서울특별시 성동구 금호동1가","633","0633","0000","벽산","84.8200","202308","24","110,000","101","7","-","-","2001","금호로 100","-","중개거래","서울 성동구","23.12.27"
"488","서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.7600","202308","24","102,000","110","4","-","-","2001","고산자로 160","-","중개거래","서울 성동구","23.10.25"
"489","서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.9600","202308","24","107,000","107","24","-","-","2000","행당로 82","-","중개거래","서울 마포구 서울 성동구","23.11.28"
"490","서울특별시 성동구 금호동1가","633","0633","0000","벽산","84.8200","202308","24","110,000","-","7","-","-","2001","금호로 100","20231122","중개거래","서울 성동구","-"
"491","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","59.2500","202308","24","160,000","111","17","-","-","2012","매봉길 15","-","중개거래","서울 서초구 서울 성동구","23.11.27"
"492","서울특별시 성동구 금호동4가","235","0235","0000","서울숲2차푸르지오","59.9070","202308","24","131,000","205","9","-","-","2012","금호로 17","-","중개거래","서울 성동구","23.11.20"
"493","서울특별시 성동구 금호동3가","700","0700","0000","금호자이2차","84.9796","202308","24","115,000","103","5","-","-","2012","금호산8길 14","-","직거래","-","23.08.28"
"494","서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","84.4170","202308","24","109,000","114","12","-","-","2004","난계로 84","-","중개거래","서울 성동구","23.11.08"
"495","서울특별시 성동구 하왕십리동","966-18","0966","0018","상리제나우스","12.8400","202308","24","14,200","-","8","-","-","2013","무학봉28길 5","-","중개거래","서울 성동구","23.08.25"
"496","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","59.2500","202308","23","140,000","111","1","-","-","2012","매봉길 15","-","직거래","-","23.10.24"
"497","서울특별시 성동구 옥수동","250","0250","0000","옥수삼성","84.8220","202308","23","145,000","105","6","-","-","1999","독서당로 218","-","중개거래","서울 성동구","23.11.10"
"498","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.8900","202308","23","149,000","106","3","-","-","2016","왕십리로 410","-","중개거래","서울 성동구","23.11.20"
"499","서울특별시 성동구 마장동","767-1","0767","0001","장원","77.6000","202308","23","55,000","(767-62)","2","-","-","2002","마장로35길 104","-","중개거래","서울 성동구","24.04.15"
"500","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.8700","202308","23","122,000","113","4","-","-","2000","행당로 79","-","중개거래","서울 성동구","23.12.01"
"501","서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.9600","202308","23","101,500","115","19","-","-","2000","행당로 82","-","중개거래","서울 성동구","23.12.01"
"502","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","114.9400","202308","23","134,000","129","8","-","-","2000","행당로 79","-","중개거래","서울 성동구","23.10.26"
"503","서울특별시 성동구 금호동3가","1331","1331","0000","두산","59.9700","202308","22","86,000","115","5","-","-","1994","동호로 100","-","중개거래","서울 성동구","23.12.05"
"504","서울특별시 성동구 성수동1가","685-696","0685","0696","갤러리아포레","241.9300","202308","22","1,000,000","-","27","-","-","2011","서울숲2길 32-14","20231115","중개거래","서울 강남구 서울 성동구","-"
"505","서울특별시 성동구 성수동1가","706","0706","0000","쌍용","84.7800","202308","22","134,000","101","19","-","-","1997","상원길 63","-","중개거래","서울 성동구","23.10.11"
"506","서울특별시 성동구 옥수동","560","0560","0000","옥수어울림","84.6990","202308","22","166,000","106","16","-","-","2011","독서당로40길 37","-","중개거래","서울 성동구","23.10.31"
"507","서울특별시 성동구 성수동1가","685-696","0685","0696","갤러리아포레","241.9300","202308","22","1,000,000","102","27","-","-","2011","서울숲2길 32-14","-","중개거래","서울 성동구","23.11.21"
"508","서울특별시 성동구 금호동4가","800","0800","0000","대우","114.7100","202308","21","167,500","108","12","-","-","2001","독서당로 272","-","중개거래","서울 성동구","23.10.17"
"509","서울특별시 성동구 성수동1가","718","0718","0000","트리마제","140.3099","202308","21","450,000","102","6","-","-","2017","왕십리로 16","-","중개거래","서울 강남구 서울 성동구","23.11.01"
"510","서울특별시 성동구 금호동2가","1","0001","0000","신금호파크자이","59.9800","202308","21","124,500","105","3","-","-","2016","금호로 173","-","중개거래","서울 강동구 서울 성동구","23.10.24"
"511","서울특별시 성동구 금호동3가","1331","1331","0000","두산","116.8100","202308","21","125,000","101","9","-","-","1994","동호로 100","-","직거래","-","23.09.12"
"512","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","84.7300","202308","21","168,000","107","2","-","-","2012","매봉길 15","-","중개거래","서울 성동구","23.11.06"
"513","서울특별시 성동구 옥수동","100","0100","0000","옥수하이츠","84.8600","202308","21","185,000","102","5","-","-","1998","한림말길 50","-","중개거래","서울 성동구","23.11.01"
"514","서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","114.9700","202308","20","145,000","116","18","-","-","2003","고산자로 164","-","중개거래","서울 서대문구 서울 성동구","23.11.07"
"515","서울특별시 성동구 옥수동","250","0250","0000","옥수삼성","84.8220","202308","20","144,500","102","15","-","-","1999","독서당로 218","-","중개거래","서울 성동구","23.11.06"
"516","서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","59.9900","202308","20","110,000","106","10","-","-","2017","난계로 100","-","중개거래","서울 성동구","23.09.20"
"517","서울특별시 성동구 상왕십리동","811","0811","0000","텐즈힐(2단지)","55.2000","202308","20","109,500","213","5","-","-","2014","마장로 137","-","중개거래","서울 노원구 서울 성동구","23.12.08"
"518","서울특별시 성동구 금호동1가","633","0633","0000","벽산","84.8200","202308","20","82,000","303","11","-","-","2001","금호로 100","-","중개거래","경기 고양일산동구","23.11.14"
"519","서울특별시 성동구 하왕십리동","992","0992","0000","무학현대","84.4950","202308","19","81,000","103","7","-","-","1996","무학봉길 49","-","중개거래","서울 성동구","23.11.30"
"520","서울특별시 성동구 금호동3가","917","0917","0000","금호1차푸르지오","84.9200","202308","19","126,000","106","15","-","-","2005","금호산길 8","-","중개거래","서울 성동구","23.10.24"
"521","서울특별시 성동구 금호동3가","1331","1331","0000","두산","84.9900","202308","19","112,000","-","15","-","-","1994","동호로 100","20231127","중개거래","서울 성동구","-"
"522","서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.8800","202308","19","155,500","109","18","-","-","2015","무학로 33","-","중개거래","서울 성동구","23.10.20"
"523","서울특별시 성동구 홍익동","53","0053","0000","청계대주파크빌","84.9800","202308","19","83,000","101","5","-","-","2005","무학로12길 11","-","중개거래","서울 성동구","23.11.02"
"524","서울특별시 성동구 성수동1가","710","0710","0000","강변건영아파트","84.9520","202308","19","160,000","105","1","-","-","2002","왕십리로 36","-","중개거래","서울 성동구","23.10.17"
"525","서울특별시 성동구 성수동1가","704","0704","0000","한진타운","59.4000","202308","19","122,000","102","1","-","-","1994","뚝섬로 310","-","중개거래","서울 성동구","23.11.16"
"526","서울특별시 성동구 옥수동","528-1","0528","0001","옥수파크힐스117동~125동","59.9100","202308","19","144,500","121","15","-","-","2016","매봉길 50","-","중개거래","서울 성동구","23.12.27"
"527","서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.9400","202308","19","95,000","117","3","-","-","2003","고산자로 164","-","중개거래","서울 성동구","23.10.20"
"528","서울특별시 성동구 금호동2가","1","0001","0000","신금호파크자이","59.9800","202308","19","127,000","109","9","-","-","2016","금호로 173","-","중개거래","서울 성동구 서울 성북구","23.11.24"
"529","서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","59.9000","202308","19","125,000","108","6","-","-","2007","금호로 15","-","중개거래","서울 성동구","23.10.18"
"530","서울특별시 성동구 하왕십리동","1052","1052","0000","금호베스트빌","59.7900","202308","19","80,000","102","20","-","-","2001","난계로 114-31","-","중개거래","서울 성동구 서울 중구","23.10.05"
"531","서울특별시 성동구 성수동1가","685-700","0685","0700","아크로서울포레스트","198.2190","202308","18","990,000","B동","41","-","-","2020","왕십리로 83-21","-","중개거래","서울 성동구","24.04.09"
"532","서울특별시 성동구 행당동","377","0377","0000","서울숲더샵","84.0600","202308","18","141,000","101","35","-","-","2014","왕십리로 241","-","중개거래","서울 성동구","23.09.18"
"533","서울특별시 성동구 옥수동","561","0561","0000","래미안 옥수 리버젠","59.2500","202308","18","154,000","105","13","-","-","2012","매봉길 15","-","중개거래","서울 성동구","23.12.22"
"534","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.5900","202308","17","122,500","128","9","-","-","2016","왕십리로 410","-","중개거래","서울 성동구","23.10.05"
"535","서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.9100","202308","17","104,300","104","3","-","-","2003","고산자로 164","-","중개거래","서울 성동구","23.12.07"
"536","서울특별시 성동구 행당동","346","0346","0000","행당한진타운","59.9600","202308","17","100,000","107","20","-","-","2000","행당로 82","-","중개거래","서울 성동구","23.11.01"
"537","서울특별시 성동구 하왕십리동","1052","1052","0000","금호베스트빌","84.9700","202308","17","93,000","106","14","-","-","2001","난계로 114-31","-","중개거래","서울 성동구 서울 송파구","23.11.14"
"538","서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","84.7400","202308","16","125,000","102","11","-","-","2011","고산자로 177","-","중개거래","서울 성동구","23.11.14"
"539","서울특별시 성동구 응봉동","98","0098","0000","금호현대","59.9100","202308","16","84,000","103","6","-","-","1990","독서당로 377","-","중개거래","서울 성동구","23.12.08"
"540","서울특별시 성동구 금호동4가","800","0800","0000","대우","59.9700","202308","15","106,000","-","19","-","-","2001","독서당로 272","20230828","중개거래","서울 성동구","-"
"541","서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.9100","202308","15","108,000","101","19","-","-","2003","고산자로 164","-","중개거래","서울 성동구","23.11.30"
"542","서울특별시 성동구 금호동1가","1823","1823","0000","이편한세상금호파크힐스","84.9320","202308","15","164,000","101","14","-","-","2019","금호로 140","-","중개거래","서울 성동구","23.11.28"
"543","서울특별시 성동구 금호동3가","1331","1331","0000","두산","79.0800","202308","15","94,000","116","8","-","-","1994","동호로 100","-","중개거래","서울 강남구 서울 성동구","23.08.25"
"544","서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.9400","202308","15","139,000","119","11","-","-","2016","왕십리로 410","-","중개거래","서울 성동구","23.11.01"
"545","서울특별시 성동구 성수동1가","656-234","0656","0234","서울숲대림","84.0150","202308","15","164,500","105","3","-","-","2000","뚝섬로1길 4","-","중개거래","서울 성동구","23.11.23"
"546","서울특별시 성동구 금호동4가","800","0800","0000","대우","59.9700","202308","15","106,000","110","19","-","-","2001","독서당로 272","-","중개거래","서울 성동구","23.10.20"
"547","서울특별시 성동구 성수동2가","835","0835","0000","롯데캐슬파크","101.9950","202308","14","130,000","107","10","-","-","2003","성수일로8길 47","-","중개거래","서울 영등포구","23.11.23"
"548","서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.9600","202308","14","154,000","102","4","-","-","2015","무학로 33","-","중개거래","서울 성동구","23.11.21"
"549","서울특별시 성동구 마장동","784","0784","0000","세림","40.8600","202308","14","70,700","4","10","-","-","1986","마장로42길 16","-","중개거래","서울 성동구","23.10.20"
"550","서울특별시 성동구 마장동","818","0818","0000","현대","134.7900","202308","14","119,700","110","23","-","-","1998","살곶이길 50","-","중개거래","서울 성동구","23.11.29"
"551","서울특별시 성동구 행당동","346","0346","0000","행당한진타운","84.7100","202308","14","115,000","101","9","-","-","2000","행당로 82","-","중개거래","서울 성동구","23.10.19"
"552","서울특별시 성동구 옥수동","428","0428","0000","극동","57.7800","202308","13","103,000","8","10","-","-","1986","독서당로 191","-","중개거래","서울 성동구","24.01.05"
"553","서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","84.5500","202308","13","145,000","109","8","-","-","2007","금호로 15","-","중개거래","서울 성동구","24.01.05"
"554","서울특별시 성동구 사근동","199","0199","0000","중앙하이츠","71.8500","202308","13","67,500","101","8","-","-","1989","사근동길 65","-","중개거래","서울 성동구","23.11.01"
"555","서울특별시 성동구 금호동2가","1","0001","0000","신금호파크자이","59.9800","202308","12","131,000","106","15","-","-","2016","금호로 173","-","중개거래","서울 성동구","23.10.24"
"556","서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.9600","202308","12","140,000","104","8","-","-","2015","무학로 33","-","중개거래","서울 성동구","23.10.31"
"557","서울특별시 성동구 성수동1가","656-320","0656","0320","동아","52.7000","202308","12","135,000","11","10","-","-","1983","왕십리로 80","-","중개거래","경기 포천시 서울 성동구","23.11.13"
"558","서울특별시 성동구 금호동1가","1823","1823","0000","이편한세상금호파크힐스","59.9830","202308","12","133,000","103","7","-","-","2019","금호로 140","-","중개거래","부산 기장군 서울 성동구","23.10.12"
"559","서울특별시 성동구 금호동2가","1","0001","0000","신금호파크자이","59.9800","202308","12","125,250","104","2","-","-","2016","금호로 173","-","중개거래","서울 성동구","23.10.24"
"560","서울특별시 성동구 하왕십리동","990","0990","0000","한신무학","75.2000","202308","12","89,500","5","13","-","-","1989","왕십리로31나길 22","-","중개거래","서울 성동구","23.10.31"
"561","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.8700","202308","12","106,500","108","1","-","-","2000","행당로 79","-","중개거래","서울 성동구","23.11.01"
"562","서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.9400","202308","12","94,800","117","4","-","-","2003","고산자로 164","-","중개거래","서울 성동구","23.09.15"
"563","서울특별시 성동구 응봉동","100","0100","0000","대림(1차)","75.5100","202308","12","125,000","9","7","-","-","1986","독서당로62길 43","-","중개거래","서울 성동구","23.11.10"
"564","서울특별시 성동구 성수동1가","709","0709","0000","대우2","84.9700","202308","12","135,000","104","14","-","-","1999","상원6길 16","-","중개거래","서울 성동구","23.11.06"
"565","서울특별시 성동구 성수동1가","656-320","0656","0320","동아","97.0200","202308","12","195,000","13","3","-","-","1983","왕십리로 80","-","중개거래","서울 성동구","23.11.15"
"566","서울특별시 성동구 옥수동","4","0004","0000","현대","71.0500","202308","12","129,500","103","6","-","-","1990","독서당로40길 25","-","중개거래","경기 성남분당구 서울 성동구","23.10.31"
"567","서울특별시 성동구 옥수동","250","0250","0000","옥수삼성","84.8220","202308","12","142,000","105","16","-","-","1999","독서당로 218","-","중개거래","서울 성동구","23.11.03"
"568","서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.9600","202308","11","145,000","102","7","-","-","2015","무학로 33","-","중개거래","서울 성동구","24.01.12"
"569","서울특별시 성동구 하왕십리동","1052","1052","0000","금호베스트빌","84.9700","202308","11","89,000","103","22","-","-","2001","난계로 114-31","-","중개거래","서울 성동구","23.10.17"
"570","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.8700","202308","11","108,000","116","1","-","-","2000","행당로 79","-","중개거래","서울 성동구","23.10.10"
"571","서울특별시 성동구 성수동1가","685-696","0685","0696","갤러리아포레","217.8600","202308","11","900,000","102","36","-","-","2011","서울숲2길 32-14","-","중개거래","서울 성동구","23.10.10"
"572","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","59.9900","202308","11","122,500","110","6","-","-","2012","금호로 107","-","중개거래","서울 성동구","23.09.20"
"573","서울특별시 성동구 하왕십리동","258","0258","0000","벽산","71.3300","202308","11","89,200","108","2","-","-","1996","무학로 50","-","중개거래","서울 성동구","23.11.06"
"574","서울특별시 성동구 성수동1가","718","0718","0000","트리마제","84.8213","202308","10","382,000","103","35","-","-","2017","왕십리로 16","-","중개거래","서울 성동구","23.08.10"
"575","서울특별시 성동구 금호동1가","1823","1823","0000","이편한세상금호파크힐스","59.9490","202308","10","135,000","110","13","-","-","2019","금호로 140","-","중개거래","서울 성동구","23.11.10"
"576","서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.7600","202308","10","95,000","111","5","-","-","2001","고산자로 160","-","중개거래","서울 성동구","23.12.08"
"577","서울특별시 성동구 성수동1가","718","0718","0000","트리마제","140.3099","202308","10","430,000","101","2","-","-","2017","왕십리로 16","-","중개거래","서울 서초구 서울 성동구","24.01.31"
"578","서울특별시 성동구 금호동4가","235","0235","0000","서울숲2차푸르지오","59.9070","202308","10","137,000","207","11","-","-","2012","금호로 17","-","중개거래","서울 성동구","23.12.22"
"579","서울특별시 성동구 송정동","90","0090","0000","건영","59.2100","202308","09","73,500","101","9","-","-","2000","동일로 263","-","중개거래","서울 성동구","23.11.10"
"580","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","59.9600","202308","09","100,000","133","10","-","-","2000","행당로 79","-","중개거래","서울 성동구","23.11.03"
"581","서울특별시 성동구 행당동","347","0347","0000","대림e-편한세상","84.8700","202308","09","105,000","112","6","-","-","2000","행당로 79","-","직거래","-","23.08.31"
"582","서울특별시 성동구 행당동","349","0349","0000","서울숲 한신 더 휴","59.9100","202308","09","110,000","104","9","-","-","2003","고산자로 164","-","중개거래","서울 성동구","23.11.03"
"583","서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.9600","202308","09","154,000","108","12","-","-","2015","무학로 33","-","중개거래","서울 성동구","23.10.04"
"584","서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","84.4200","202308","09","115,500","112","1","-","-","2001","고산자로 160","-","중개거래","서울 성동구","23.11.16"
"585","서울특별시 성동구 옥수동","250","0250","0000","옥수삼성","84.8220","202308","09","140,000","107","16","-","-","1999","독서당로 218","-","중개거래","서울 성동구","23.10.27"
"586","서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.7600","202308","08","115,000","104","16","-","-","2001","고산자로 160","-","중개거래","서울 성동구","23.11.02"
"587","서울특별시 성동구 마장동","834","0834","0000","삼성홈타운","16.8400","202308","08","20,000","-","6","-","-","2015","마조로15길 23","20230817","중개거래","인천 서구","-"
"588","서울특별시 성동구 금호동2가","1","0001","0000","신금호파크자이","59.9800","202308","07","127,000","105","15","-","-","2016","금호로 173","-","중개거래","서울 성동구","23.10.20"
"589","서울특별시 성동구 금호동1가","1500","1500","0000","금호삼성래미안","114.6700","202308","07","141,000","101","13","-","-","2001","독서당로 343","-","중개거래","서울 성동구","23.09.21"
"590","서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","59.9360","202308","07","93,000","108","7","-","-","2004","난계로 84","-","중개거래","서울 성동구","23.11.20"
"591","서울특별시 성동구 마장동","818","0818","0000","현대","84.9100","202308","07","100,000","107","8","-","-","1998","살곶이길 50","-","중개거래","서울 성동구","23.11.24"
"592","서울특별시 성동구 금호동1가","1823","1823","0000","이편한세상금호파크힐스","59.9490","202308","06","134,500","116","6","-","-","2019","금호로 140","-","중개거래","서울 성동구","23.10.31"
"593","서울특별시 성동구 행당동","147","0147","0000","서울숲삼부아파트","84.0900","202308","05","134,700","106","3","-","-","1998","왕십리로 280","-","중개거래","서울 성동구","23.10.30"
"594","서울특별시 성동구 금호동2가","1215","1215","0000","금호자이1차","59.9800","202308","05","119,000","102","6","-","-","2012","금호로 117","-","중개거래","서울 성동구","23.12.26"
"595","서울특별시 성동구 금호동3가","1331","1331","0000","두산","59.9700","202308","05","90,000","112","13","-","-","1994","동호로 100","-","중개거래","서울 성동구","23.10.20"
"596","서울특별시 성동구 행당동","344","0344","0000","신동아","59.9700","202308","05","79,500","8","8","-","-","1995","독서당로 441","-","중개거래","서울 성동구","23.10.31"
"597","서울특별시 성동구 금호동2가","1217","1217","0000","래미안하이리버","59.9900","202308","05","117,500","109","3","-","-","2012","금호로 107","-","중개거래","서울 성동구","23.11.15"
"598","서울특별시 성동구 금호동1가","1823","1823","0000","이편한세상금호파크힐스","84.9570","202308","05","150,000","105","1","-","-","2019","금호로 140","-","중개거래","서울 성동구","23.10.25"
"599","서울특별시 성동구 성수동1가","718","0718","0000","트리마제","84.8213","202308","05","382,000","-","35","-","-","2017","왕십리로 16","20230810","중개거래","서울 성동구","-"
